Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2053.75,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,"4,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-14 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1981.2,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,"4,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-27 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2774.5,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,"5,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2053.75,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,"4,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-628.64,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"4,031",MAILER POSTAGE,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2192.82,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"4,031","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-820.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,2/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2400.7,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,"3,500","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-413.79,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,"2,515",MAILER POSTAGE,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1757.88,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,"2,515","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2500.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1994.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-7450.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-750.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.12,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.98,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2804.5,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,"5,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-841.09,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,"5,369",MAILER POSTAGE,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2509.35,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,"5,369","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-815.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING & PHONE CALLS,2/6/26-2/15/26,DOORKNOCKING & PHONE CALLS,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-1300.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-815.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),DOORKNOCKING & PHONE CALLS,2/6/26-2/15/26,DOORKNOCKING & PHONE CALLS,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-1300.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-882.14,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),,"5,513",MAILER POSTAGE,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2552.77,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),,"5,513","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-11150.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 Wilson Blvd S,ARLINGTON,VA,22201.0,,-4000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.98,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2804.5,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),,"5,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD,ARLINGTON,VA,22203.0,,-2828.78,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-09),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),DOORKNOCKING,3/1/26/3/25/26,DOORKNOCKING,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-486.45,,,,,,Mailer ,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,"3,083",MAILER POSTAGE,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1873.01,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,"3,083","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-1250.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1987.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
